public_filename	dataset	original_clip_id	license_name	license_url	changes	license_scope
MATA_norm_mono_016_breathingShallow2_0.000_5.611_sr32000.wav	MATA	norm_mono_016_breathingShallow2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_breathingDeep1_1.024_1.984_sr32000.wav	MATA	norm_mono_017_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_breathingDeep1_3.440_4.320_sr32000.wav	MATA	norm_mono_017_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_breathingDeep2_0.080_4.976_sr32000.wav	MATA	norm_mono_017_breathingDeep2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_018_breathingDeep1_0.016_5.845_sr32000.wav	MATA	norm_mono_018_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_019_blockedNose2_0.000_5.045_sr32000.wav	MATA	norm_mono_019_blockedNose2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_019_blockedNose3_0.000_5.045_sr32000.wav	MATA	norm_mono_019_blockedNose3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_019_breathingDeep1_0.096_2.640_sr32000.wav	MATA	norm_mono_019_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_019_breathingDeep1_3.056_5.040_sr32000.wav	MATA	norm_mono_019_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_021_blockedNose1_1.872_2.624_sr32000.wav	MATA	norm_mono_021_blockedNose1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_021_breathingDeep1_0.000_5.024_sr32000.wav	MATA	norm_mono_021_breathingDeep1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingPepper1_0.912_1.888_sr32000.wav	MATA	norm_mono_000_bitingchewingPepper1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingPepper1_2.656_2.976_sr32000.wav	MATA	norm_mono_000_bitingchewingPepper1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingPepper1_3.152_3.472_sr32000.wav	MATA	norm_mono_000_bitingchewingPepper1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingPepper1_4.320_4.896_sr32000.wav	MATA	norm_mono_000_bitingchewingPepper1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables1_0.880_1.840_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables1_2.656_2.976_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables1_3.696_4.064_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables2_1.088_1.552_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables2_1.728_2.000_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables2_2.256_2.592_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_bitingchewingVegetables3_0.000_5.024_sr32000.wav	MATA	norm_mono_000_bitingchewingVegetables3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_chewingApple1_0.288_3.264_sr32000.wav	MATA	norm_mono_000_chewingApple1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_chewingApple1_3.440_4.992_sr32000.wav	MATA	norm_mono_000_chewingApple1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_000_chewingPizza1_0.240_4.944_sr32000.wav	MATA	norm_mono_000_chewingPizza1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing1_0.032_4.416_sr32000.wav	MATA	norm_mono_001_chewing1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing2_0.944_2.768_sr32000.wav	MATA	norm_mono_001_chewing2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing2_2.976_3.344_sr32000.wav	MATA	norm_mono_001_chewing2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing2_4.160_4.512_sr32000.wav	MATA	norm_mono_001_chewing2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing3_0.000_2.192_sr32000.wav	MATA	norm_mono_001_chewing3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewing3_2.384_4.800_sr32000.wav	MATA	norm_mono_001_chewing3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewingEgg1_0.000_5.024_sr32000.wav	MATA	norm_mono_001_chewingEgg1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_001_chewingRicemix1_0.000_5.024_sr32000.wav	MATA	norm_mono_001_chewingRicemix1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_002_bitingchewingChip1_0.080_2.608_sr32000.wav	MATA	norm_mono_002_bitingchewingChip1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_002_bitingchewingChip1_2.800_3.920_sr32000.wav	MATA	norm_mono_002_bitingchewingChip1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_002_chewingRicemix1_0.000_5.024_sr32000.wav	MATA	norm_mono_002_chewingRicemix1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_003_chewingApple1_0.016_4.944_sr32000.wav	MATA	norm_mono_003_chewingApple1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_003_chewingGummyworms1_0.336_4.976_sr32000.wav	MATA	norm_mono_003_chewingGummyworms1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_003_chewingSoft1_0.000_4.752_sr32000.wav	MATA	norm_mono_003_chewingSoft1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_003_chewingSoft2_0.000_5.045_sr32000.wav	MATA	norm_mono_003_chewingSoft2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_011_bitingchewingCelery1_0.240_3.840_sr32000.wav	MATA	norm_mono_011_bitingchewingCelery1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingApple1_3.760_4.224_sr32000.wav	MATA	norm_mono_016_bitingchewingApple1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingApple2_0.256_0.640_sr32000.wav	MATA	norm_mono_016_bitingchewingApple2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingApple2_1.008_2.192_sr32000.wav	MATA	norm_mono_016_bitingchewingApple2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingApple2_3.392_3.840_sr32000.wav	MATA	norm_mono_016_bitingchewingApple2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingCarrot1_1.488_5.013_sr32000.wav	MATA	norm_mono_016_bitingchewingCarrot1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingCarrot2_0.000_5.013_sr32000.wav	MATA	norm_mono_016_bitingchewingCarrot2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingWafer1_0.352_1.712_sr32000.wav	MATA	norm_mono_016_bitingchewingWafer1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingWafer1_2.016_2.944_sr32000.wav	MATA	norm_mono_016_bitingchewingWafer1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_bitingchewingWafer1_4.688_4.944_sr32000.wav	MATA	norm_mono_016_bitingchewingWafer1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing1_0.000_1.632_sr32000.wav	MATA	norm_mono_016_chewing1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing1_2.832_3.120_sr32000.wav	MATA	norm_mono_016_chewing1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing1_3.296_3.552_sr32000.wav	MATA	norm_mono_016_chewing1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing2_0.000_4.992_sr32000.wav	MATA	norm_mono_016_chewing2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing3_0.336_3.760_sr32000.wav	MATA	norm_mono_016_chewing3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing3_4.032_7.248_sr32000.wav	MATA	norm_mono_016_chewing3	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing4_0.032_2.048_sr32000.wav	MATA	norm_mono_016_chewing4	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing4_2.224_2.688_sr32000.wav	MATA	norm_mono_016_chewing4	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing4_3.072_4.080_sr32000.wav	MATA	norm_mono_016_chewing4	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing5_0.192_1.152_sr32000.wav	MATA	norm_mono_016_chewing5	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing5_1.312_2.848_sr32000.wav	MATA	norm_mono_016_chewing5	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing5_3.040_3.824_sr32000.wav	MATA	norm_mono_016_chewing5	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing5_4.160_4.864_sr32000.wav	MATA	norm_mono_016_chewing5	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing6_0.032_1.024_sr32000.wav	MATA	norm_mono_016_chewing6	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewing6_1.232_2.240_sr32000.wav	MATA	norm_mono_016_chewing6	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewingApple1_0.000_4.992_sr32000.wav	MATA	norm_mono_016_chewingApple1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewingApple6_0.112_2.560_sr32000.wav	MATA	norm_mono_016_chewingApple6	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewingApple6_2.768_4.896_sr32000.wav	MATA	norm_mono_016_chewingApple6	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_016_chewingCarrot1_0.176_5.013_sr32000.wav	MATA	norm_mono_016_chewingCarrot1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_bitingchewingApple2_2.336_2.672_sr32000.wav	MATA	norm_mono_017_bitingchewingApple2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_bitingchewingApple2_2.912_4.272_sr32000.wav	MATA	norm_mono_017_bitingchewingApple2	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
MATA_norm_mono_017_chewing1_0.096_4.992_sr32000.wav	MATA	norm_mono_017_chewing1	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/	cropped/segmented from MATA source audio; converted from mp4 to wav; resampled to 16 kHz; used as source material for synthetic soundscape generation; dataset-level license	dataset-level
